date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:59:16	37320/37320	---M--	200	added ('OK')	text/css	etag:%2291c8-5265d2b611fe1%22	http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-975cd0824a50d665cce415cc1aa9ede9.merged.css	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/head-975cd0824a50d665cce415cc1aa9ede9.merged.css	(from http://www.markusbrunner.de/fotografie/exkursionen/20110522-uni-hohenheim.html)
14:59:17	12380/12380	---M--	200	added ('OK')	image/jpeg	etag:%22305c-5264ec5380630%22	http://www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/2011_west_usa/17_arches_canyonlands/20110927_usa_0191_b.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/2011_west_usa/17_arches_canyonlands/20110927_usa_0191_b.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/2011-west-usa/fahrt-arches-np-canyonlands-np.html)
14:59:17	13793/13793	---M--	200	added ('OK')	image/jpeg	etag:%2235e1-5264ec53844b0%22	http://www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/2011_west_usa/17_arches_canyonlands/20110927_usa_0196_b.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/2011_west_usa/17_arches_canyonlands/20110927_usa_0196_b.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/2011-west-usa/fahrt-arches-np-canyonlands-np.html)
14:59:17	51993/51993	---M--	200	added ('OK')	image/jpeg	etag:%22cb19-5264ec53815d0%22	http://www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/2011_west_usa/17_arches_canyonlands/20110927_usa_0185.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/2011_west_usa/17_arches_canyonlands/20110927_usa_0185.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/2011-west-usa/fahrt-arches-np-canyonlands-np.html)
14:59:18	530/530	---M--	200	added ('OK')	application/javascript	etag:%22212-5264ed2089723%22	http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/startGallery_alternative-8ae9a1b4e5802250a160efbdc2b13024.min.js	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/startGallery_alternative-8ae9a1b4e5802250a160efbdc2b13024.min.js	(from http://www.markusbrunner.de/fotografie/exkursionen/20110522-uni-hohenheim.html)
14:59:18	2789/2789	---M--	200	added ('OK')	image/jpeg	etag:%22ae5-5268aabd7ef9d%22	http://www.markusbrunner.de/typo3temp/pics/e52fc76819.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/e52fc76819.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/20110522-uni-hohenheim.html)
14:59:18	18832/18832	---M--	200	added ('OK')	application/javascript	etag:%224990-5264ecb58ec9d%22	http://www.markusbrunner.de/typo3conf/ext/mbkdimagelightbox/res/js/jon1012-smoothgallery-205a5d5/scripts/mootools-1.2-more.js	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3conf/ext/mbkdimagelightbox/res/js/jon1012-smoothgallery-205a5d5/scripts/mootools-1.2-more.js	(from http://www.markusbrunner.de/fotografie/exkursionen/20110522-uni-hohenheim.html)
14:59:19	3255/3255	---M--	200	added ('OK')	image/jpeg	etag:%22cb7-5268aabde872b%22	http://www.markusbrunner.de/typo3temp/pics/866195d954.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/866195d954.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/20110522-uni-hohenheim.html)
14:59:19	3779/3779	---M--	200	added ('OK')	image/jpeg	etag:%22ec3-5268aabe29e14%22	http://www.markusbrunner.de/typo3temp/pics/72b85f971e.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/72b85f971e.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/20110522-uni-hohenheim.html)
14:59:19	2715/2715	---M--	200	added ('OK')	image/jpeg	etag:%22a9b-5268aabe5e9db%22	http://www.markusbrunner.de/typo3temp/pics/44bd3677ec.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/44bd3677ec.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/20110522-uni-hohenheim.html)
14:59:19	2171/2171	---M--	200	added ('OK')	image/jpeg	etag:%2287b-5268aabeb3947%22	http://www.markusbrunner.de/typo3temp/pics/0c0d9852c8.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/0c0d9852c8.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/20110522-uni-hohenheim.html)
14:59:19	3502/3502	---M--	200	added ('OK')	image/jpeg	etag:%22dae-5268aabf02af2%22	http://www.markusbrunner.de/typo3temp/pics/9f1549d0b3.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/9f1549d0b3.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/20110522-uni-hohenheim.html)
14:59:20	21429/21429	---M--	200	added ('OK')	application/javascript	etag:%2253b5-5264ed2038638%22	http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/jd.gallery-6601d6a753c175b19e937ce4eacaf1d6.min.js	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/jd.gallery-6601d6a753c175b19e937ce4eacaf1d6.min.js	(from http://www.markusbrunner.de/fotografie/exkursionen/20110522-uni-hohenheim.html)
14:59:23	21282/21282	---M--	200	added ('OK')	image/jpeg	etag:%225322-5268aabe07b2f%22	http://www.markusbrunner.de/typo3temp/pics/33c33df8a7.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/33c33df8a7.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/20110522-uni-hohenheim.html)
14:59:25	34878/34878	---M--	200	added ('OK')	image/jpeg	etag:%22883e-5268aabd9a520%22	http://www.markusbrunner.de/typo3temp/pics/95adc98bbc.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/95adc98bbc.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/20110522-uni-hohenheim.html)
14:59:34	51669/51669	---M--	200	added ('OK')	image/jpeg	etag:%22c9d5-5268aabe424b7%22	http://www.markusbrunner.de/typo3temp/pics/0861710165.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/0861710165.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/20110522-uni-hohenheim.html)
14:59:40	133301/133301	---M--	200	added ('OK')	image/jpeg	etag:%22208b5-5264ec4c5b395%22	http://www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/20110522_uni_hohenheim/20110522_0003_b2.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/20110522_uni_hohenheim/20110522_0003_b2.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/20110522-uni-hohenheim.html)
14:59:44	23903/23903	---M--	200	added ('OK')	image/jpeg	etag:%225d5f-5268aabe7419e%22	http://www.markusbrunner.de/typo3temp/pics/ccc813a84c.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/ccc813a84c.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/20110522-uni-hohenheim.html)
14:59:46	163789/163789	---M--	200	added ('OK')	image/jpeg	etag:%2227fcd-5264ec4c61156%22	http://www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/20110522_uni_hohenheim/20110522_0004_b2.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/20110522_uni_hohenheim/20110522_0004_b2.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/20110522-uni-hohenheim.html)
14:59:49	95178/95178	---M--	200	added ('OK')	image/jpeg	etag:%22173ca-5264ec4c555d4%22	http://www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/20110522_uni_hohenheim/20110522_0009_b2.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/20110522_uni_hohenheim/20110522_0009_b2.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/20110522-uni-hohenheim.html)
14:59:50	26441/26441	---M--	200	added ('OK')	image/jpeg	etag:%226749-5268aabec3349%22	http://www.markusbrunner.de/typo3temp/pics/638f36307d.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/638f36307d.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/20110522-uni-hohenheim.html)
14:59:53	187310/187310	---M--	200	added ('OK')	image/jpeg	etag:%222dbae-5264ec4c67eb7%22	http://www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/20110522_uni_hohenheim/20110522_0006_b2.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/20110522_uni_hohenheim/20110522_0006_b2.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/20110522-uni-hohenheim.html)
14:59:54	19753/19753	---M--	200	added ('OK')	image/jpeg	etag:%224d29-5268aabf21ef6%22	http://www.markusbrunner.de/typo3temp/pics/12580b325f.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/12580b325f.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/20110522-uni-hohenheim.html)
14:59:54	193/193	---M--	200	added ('OK')	application/javascript	etag:%22c1-5264ed2013473%22	http://www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/startGallery-48dc704302e494664cbad4feeaead4bd.min.js	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/scriptmerger/uncompressed/startGallery-48dc704302e494664cbad4feeaead4bd.min.js	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
14:59:55	3471/3471	---M--	200	added ('OK')	image/jpeg	etag:%22d8f-5268aae33d68c%22	http://www.markusbrunner.de/typo3temp/pics/601f683e0f.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/601f683e0f.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:01	106002/106002	---M--	200	added ('OK')	image/jpeg	etag:%2219e12-5264ec4c4f814%22	http://www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/20110522_uni_hohenheim/20110522_0011_b2.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/20110522_uni_hohenheim/20110522_0011_b2.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/20110522-uni-hohenheim.html)
15:00:02	2812/2812	---M--	200	added ('OK')	image/jpeg	etag:%22afc-5268aae353def%22	http://www.markusbrunner.de/typo3temp/pics/cbf4efa1b3.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/cbf4efa1b3.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:08	81099/81099	---M--	200	added ('OK')	image/jpeg	etag:%2213ccb-5264ec4cb60c2%22	http://www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_02.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_02.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:08	3496/3496	---M--	200	added ('OK')	image/jpeg	etag:%22da8-5268aae3637f2%22	http://www.markusbrunner.de/typo3temp/pics/7fea85ad51.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/7fea85ad51.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:10	101780/101780	---M--	200	added ('OK')	image/jpeg	etag:%2218d94-5264ec4cd3586%22	http://www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_01.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_01.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:11	138827/138827	---M--	200	added ('OK')	image/jpeg	etag:%2221e4b-5264ec4c4e873%22	http://www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/20110522_uni_hohenheim/20110522_0017_b2.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/20110522_uni_hohenheim/20110522_0017_b2.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/20110522-uni-hohenheim.html)
15:00:11	3763/3763	---M--	200	added ('OK')	image/jpeg	etag:%22eb3-5268aae387a17%22	http://www.markusbrunner.de/typo3temp/pics/e1ce6fd814.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/e1ce6fd814.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:12	3268/3268	---M--	200	added ('OK')	image/jpeg	etag:%22cc4-5268aae3b77bd%22	http://www.markusbrunner.de/typo3temp/pics/98015651fd.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/98015651fd.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:16	87848/87848	---M--	200	added ('OK')	image/jpeg	etag:%2215728-5264ec4cbbe82%22	http://www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_03.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_03.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:19	16715/16715	---M--	200	added ('OK')	image/jpeg	etag:%22414b-5268aae41636a%22	http://www.markusbrunner.de/typo3temp/pics/1bf1802a32.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/1bf1802a32.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:20	2106/2106	---M--	200	added ('OK')	image/jpeg	etag:%2283a-5268aae3e4683%22	http://www.markusbrunner.de/typo3temp/pics/3a4f2ea272.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/3a4f2ea272.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:21	59361/59361	---M--	200	added ('OK')	image/jpeg	etag:%22e7e1-5264ec4c91e9d%22	http://www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_06.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_06.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:22	1835/1835	---M--	200	added ('OK')	image/jpeg	etag:%2272b-5268aae4441d0%22	http://www.markusbrunner.de/typo3temp/pics/1c934acd1e.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/1c934acd1e.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:22	88487/88487	---M--	200	added ('OK')	image/jpeg	etag:%22159a7-5264ec4ccd7c5%22	http://www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_04.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_04.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:25	15753/15753	---M--	200	added ('OK')	image/jpeg	etag:%223d89-5268aae49df5d%22	http://www.markusbrunner.de/typo3temp/pics/31a075a2a2.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/31a075a2a2.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:26	2909/2909	---M--	200	added ('OK')	image/jpeg	etag:%22b5d-5268aae475eb7%22	http://www.markusbrunner.de/typo3temp/pics/71c5be93d7.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/71c5be93d7.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:28	109553/109553	---M--	200	added ('OK')	image/jpeg	etag:%221abf1-5264ec4cc2be3%22	http://www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_05.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_05.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:28	52118/52118	---M--	200	added ('OK')	image/jpeg	etag:%22cb96-5264ec4c9da1e%22	http://www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_07.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_07.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:29	2158/2158	---M--	200	added ('OK')	image/jpeg	etag:%2286e-5268aae4c6fa2%22	http://www.markusbrunner.de/typo3temp/pics/037d03a209.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/037d03a209.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:32	22021/22021	---M--	200	added ('OK')	image/jpeg	etag:%225605-5268aae4f5da9%22	http://www.markusbrunner.de/typo3temp/pics/90c6a9f9b3.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/90c6a9f9b3.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:35	17676/17676	---M--	200	added ('OK')	image/jpeg	etag:%22450c-5268aae552a16%22	http://www.markusbrunner.de/typo3temp/pics/b16155d567.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/b16155d567.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:35	3240/3240	---M--	200	added ('OK')	image/jpeg	etag:%22ca8-5268aae51edee%22	http://www.markusbrunner.de/typo3temp/pics/f4f7febe93.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/f4f7febe93.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:37	73452/73452	---M--	200	added ('OK')	image/jpeg	etag:%2211eec-5264ec4cc6a64%22	http://www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_09.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_09.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:38	107093/107093	---M--	200	added ('OK')	image/jpeg	etag:%221a255-5264ec4c75979%22	http://www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_08.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_08.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:39	4002/4002	---M--	200	added ('OK')	image/jpeg	etag:%22fa2-5268aae58f2de%22	http://www.markusbrunner.de/typo3temp/pics/a7962b8f11.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/a7962b8f11.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:47	117908/117908	---M--	200	added ('OK')	image/jpeg	etag:%221cc94-5264ec4cb12a1%22	http://www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_10.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_10.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:48	52212/52212	---M--	200	added ('OK')	image/jpeg	etag:%22cbf4-5264ec4c7d67a%22	http://www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_12.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_12.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:48	64166/64166	---M--	200	added ('OK')	image/jpeg	etag:%22faa6-5268aae5c9c66%22	http://www.markusbrunner.de/typo3temp/pics/db0bd6f376.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/db0bd6f376.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:48	1807/1807	---M--	200	added ('OK')	image/jpeg	etag:%2270f-5268aae5f8a6c%22	http://www.markusbrunner.de/typo3temp/pics/f2caf0b2ef.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/f2caf0b2ef.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:49	3106/3106	---M--	200	added ('OK')	image/jpeg	etag:%22c22-5268aae6297b3%22	http://www.markusbrunner.de/typo3temp/pics/21dc34bd53.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/21dc34bd53.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:54	35504/35504	---M--	200	added ('OK')	image/jpeg	etag:%228ab0-5268aae7072b2%22	http://www.markusbrunner.de/typo3temp/pics/37366e1f9e.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/37366e1f9e.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:00:55	3120/3120	---M--	200	added ('OK')	image/jpeg	etag:%22c30-5268aae6efbae%22	http://www.markusbrunner.de/typo3temp/pics/802c633032.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/802c633032.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:01:00	155278/155278	---M--	200	added ('OK')	image/jpeg	etag:%2225e8e-5264ec4c76919%22	http://www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_11.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_11.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:01:00	76813/76813	---M--	200	added ('OK')	image/jpeg	etag:%2212c0d-5264ec4c78859%22	http://www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_13.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_13.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:01:00	2444/2444	---M--	200	added ('OK')	image/jpeg	etag:%2298c-5268aae718bf4%22	http://www.markusbrunner.de/typo3temp/pics/caff1adb94.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/caff1adb94.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:01:01	2716/2716	---M--	200	added ('OK')	image/jpeg	etag:%22a9c-5268aae7266b6%22	http://www.markusbrunner.de/typo3temp/pics/813ae5aa74.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/typo3temp/pics/813ae5aa74.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:01:04	95959/95959	---M--	200	added ('OK')	image/jpeg	etag:%22176d7-5264ec4c97c5d%22	http://www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_14.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_14.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
15:01:04	57863/57863	---M--	200	added ('OK')	image/jpeg	etag:%22e207-5264ec4caa540%22	http://www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_15.jpg	C:/Users/mbrunner/Downloads/htttrack/markusbrunner.de/www.markusbrunner.de/fileadmin/content/bilder/fotos/exkursionen/200504_strassbourg/markusbrunner_strassbourg_bewegung_15.jpg	(from http://www.markusbrunner.de/fotografie/exkursionen/200504-strassbourg.html)
